,ID,sentiment
6475,6475,0
6476,6476,1
6477,6477,1
6478,6478,2
6479,6479,1
6480,6480,0
6481,6481,1
6482,6482,1
6483,6483,1
6484,6484,1
6485,6485,2
6486,6486,2
6487,6487,2
6488,6488,1
6489,6489,1
6490,6490,0
6491,6491,1
6492,6492,1
6493,6493,1
6494,6494,0
6495,6495,1
6496,6496,0
6497,6497,1
6498,6498,2
6499,6499,0
6500,6500,1
6501,6501,1
6502,6502,1
6503,6503,2
6504,6504,1
6505,6505,0
6506,6506,1
6507,6507,2
6508,6508,1
6509,6509,1
6510,6510,2
6511,6511,1
6512,6512,1
6513,6513,1
6514,6514,1
6515,6515,2
6516,6516,0
6517,6517,2
6518,6518,2
6519,6519,0
6520,6520,2
6521,6521,2
6522,6522,1
6523,6523,1
6524,6524,1
6525,6525,1
6526,6526,1
6527,6527,1
6528,6528,1
6529,6529,1
6530,6530,2
6531,6531,2
6532,6532,0
6533,6533,0
6534,6534,1
6535,6535,0
6536,6536,1
6537,6537,1
6538,6538,2
6539,6539,0
6540,6540,1
6541,6541,1
6542,6542,2
6543,6543,1
6544,6544,2
6545,6545,2
6546,6546,1
6547,6547,1
6548,6548,1
6549,6549,1
6550,6550,1
6551,6551,2
6552,6552,2
6553,6553,0
6554,6554,2
6555,6555,1
6556,6556,2
6557,6557,1
6558,6558,1
6559,6559,2
6560,6560,1
6561,6561,1
6562,6562,1
6563,6563,1
6564,6564,1
6565,6565,1
6566,6566,2
6567,6567,1
6568,6568,2
6569,6569,1
6570,6570,0
6571,6571,1
6572,6572,1
6573,6573,1
6574,6574,0
6575,6575,1
6576,6576,0
6577,6577,2
6578,6578,2
6579,6579,0
6580,6580,1
6581,6581,1
6582,6582,2
6583,6583,0
6584,6584,0
6585,6585,1
6586,6586,2
6587,6587,1
6588,6588,2
6589,6589,1
6590,6590,1
6591,6591,1
6592,6592,0
6593,6593,0
6594,6594,0
6595,6595,1
6596,6596,1
6597,6597,2
6598,6598,2
6599,6599,1
6600,6600,1
6601,6601,1
6602,6602,0
6603,6603,1
6604,6604,0
6605,6605,1
6606,6606,0
6607,6607,2
6608,6608,1
6609,6609,1
6610,6610,1
6611,6611,0
6612,6612,1
6613,6613,1
6614,6614,2
6615,6615,1
6616,6616,1
6617,6617,1
6618,6618,1
6619,6619,1
6620,6620,1
6621,6621,1
6622,6622,1
6623,6623,1
6624,6624,1
6625,6625,1
6626,6626,1
6627,6627,2
6628,6628,1
6629,6629,1
6630,6630,2
6631,6631,1
6632,6632,0
6633,6633,1
6634,6634,0
6635,6635,0
6636,6636,1
6637,6637,2
6638,6638,0
6639,6639,1
6640,6640,0
6641,6641,0
6642,6642,1
6643,6643,2
6644,6644,2
6645,6645,0
6646,6646,1
6647,6647,1
6648,6648,2
6649,6649,1
6650,6650,2
6651,6651,1
6652,6652,1
6653,6653,1
6654,6654,1
6655,6655,1
6656,6656,2
6657,6657,1
6658,6658,2
6659,6659,0
6660,6660,1
6661,6661,1
6662,6662,1
6663,6663,1
6664,6664,0
6665,6665,1
6666,6666,2
6667,6667,0
6668,6668,0
6669,6669,1
6670,6670,1
6671,6671,0
6672,6672,1
6673,6673,0
6674,6674,0
6675,6675,0
6676,6676,0
6677,6677,0
6678,6678,1
6679,6679,0
6680,6680,0
6681,6681,2
6682,6682,0
6683,6683,1
6684,6684,1
6685,6685,1
6686,6686,1
6687,6687,1
6688,6688,0
6689,6689,2
6690,6690,2
6691,6691,1
6692,6692,1
6693,6693,1
6694,6694,2
6695,6695,2
6696,6696,1
6697,6697,1
6698,6698,1
6699,6699,1
6700,6700,1
6701,6701,1
6702,6702,0
6703,6703,1
6704,6704,1
6705,6705,0
6706,6706,1
6707,6707,1
6708,6708,2
6709,6709,1
6710,6710,1
6711,6711,0
6712,6712,2
6713,6713,0
6714,6714,1
6715,6715,0
6716,6716,1
6717,6717,1
6718,6718,2
6719,6719,2
6720,6720,1
6721,6721,1
6722,6722,1
6723,6723,1
6724,6724,1
6725,6725,1
6726,6726,0
6727,6727,1
6728,6728,2
6729,6729,1
6730,6730,1
6731,6731,2
6732,6732,0
6733,6733,1
6734,6734,1
6735,6735,2
6736,6736,1
6737,6737,1
6738,6738,1
6739,6739,0
6740,6740,1
6741,6741,1
6742,6742,2
6743,6743,1
6744,6744,1
6745,6745,1
6746,6746,1
6747,6747,1
6748,6748,0
6749,6749,1
6750,6750,1
6751,6751,1
6752,6752,1
6753,6753,2
6754,6754,2
6755,6755,2
6756,6756,1
6757,6757,1
6758,6758,1
6759,6759,1
6760,6760,0
6761,6761,0
6762,6762,1
6763,6763,0
6764,6764,1
6765,6765,1
6766,6766,1
6767,6767,1
6768,6768,1
6769,6769,1
6770,6770,1
6771,6771,1
6772,6772,1
6773,6773,1
6774,6774,1
6775,6775,1
6776,6776,0
6777,6777,1
6778,6778,2
6779,6779,0
6780,6780,2
6781,6781,1
6782,6782,1
6783,6783,1
6784,6784,2
6785,6785,2
6786,6786,1
6787,6787,2
6788,6788,2
6789,6789,1
6790,6790,1
6791,6791,0
6792,6792,1
6793,6793,2
6794,6794,2
6795,6795,0
6796,6796,2
6797,6797,1
6798,6798,1
6799,6799,1
6800,6800,2
6801,6801,1
6802,6802,1
6803,6803,2
6804,6804,2
6805,6805,0
6806,6806,1
6807,6807,2
6808,6808,0
6809,6809,1
6810,6810,1
6811,6811,1
6812,6812,0
6813,6813,0
6814,6814,0
6815,6815,2
6816,6816,1
6817,6817,0
6818,6818,1
6819,6819,1
6820,6820,1
6821,6821,2
6822,6822,1
6823,6823,1
6824,6824,1
6825,6825,0
6826,6826,1
6827,6827,1
6828,6828,1
6829,6829,1
6830,6830,1
6831,6831,1
6832,6832,1
6833,6833,2
6834,6834,0
6835,6835,2
6836,6836,1
6837,6837,1
6838,6838,1
6839,6839,1
6840,6840,2
6841,6841,1
6842,6842,1
6843,6843,1
6844,6844,1
6845,6845,1
6846,6846,2
6847,6847,0
6848,6848,1
6849,6849,1
6850,6850,1
6851,6851,1
6852,6852,1
6853,6853,1
6854,6854,1
6855,6855,2
6856,6856,2
6857,6857,2
6858,6858,2
6859,6859,1
6860,6860,0
6861,6861,2
6862,6862,2
6863,6863,1
6864,6864,1
6865,6865,1
6866,6866,2
6867,6867,1
6868,6868,2
6869,6869,1
6870,6870,2
6871,6871,0
6872,6872,2
6873,6873,1
6874,6874,0
6875,6875,1
6876,6876,0
6877,6877,1
6878,6878,1
6879,6879,1
6880,6880,1
6881,6881,0
6882,6882,1
6883,6883,1
6884,6884,1
6885,6885,1
6886,6886,1
6887,6887,1
6888,6888,2
6889,6889,0
6890,6890,0
6891,6891,2
6892,6892,1
6893,6893,1
6894,6894,0
6895,6895,2
6896,6896,1
6897,6897,2
6898,6898,1
6899,6899,1
6900,6900,0
6901,6901,2
6902,6902,1
6903,6903,0
6904,6904,2
6905,6905,1
6906,6906,0
6907,6907,0
6908,6908,2
6909,6909,1
6910,6910,1
6911,6911,2
6912,6912,1
6913,6913,1
6914,6914,1
6915,6915,2
6916,6916,2
6917,6917,2
6918,6918,1
6919,6919,0
6920,6920,0
6921,6921,1
6922,6922,0
6923,6923,2
6924,6924,1
6925,6925,0
6926,6926,0
6927,6927,0
6928,6928,1
6929,6929,1
6930,6930,1
6931,6931,2
6932,6932,1
6933,6933,1
6934,6934,2
6935,6935,2
6936,6936,0
6937,6937,0
6938,6938,2
6939,6939,0
6940,6940,1
6941,6941,0
6942,6942,2
6943,6943,2
6944,6944,1
6945,6945,2
6946,6946,0
6947,6947,1
6948,6948,1
6949,6949,1
6950,6950,0
6951,6951,0
6952,6952,2
6953,6953,1
6954,6954,2
6955,6955,1
6956,6956,2
6957,6957,0
6958,6958,1
6959,6959,2
6960,6960,1
6961,6961,0
6962,6962,1
6963,6963,2
6964,6964,1
6965,6965,0
6966,6966,1
6967,6967,1
6968,6968,0
6969,6969,1
6970,6970,1
6971,6971,1
6972,6972,0
6973,6973,1
6974,6974,1
6975,6975,0
6976,6976,0
6977,6977,2
6978,6978,2
6979,6979,0
6980,6980,0
6981,6981,0
6982,6982,1
6983,6983,1
6984,6984,2
6985,6985,0
6986,6986,1
6987,6987,0
6988,6988,2
6989,6989,1
6990,6990,0
6991,6991,1
6992,6992,1
6993,6993,1
6994,6994,0
6995,6995,1
6996,6996,2
6997,6997,1
6998,6998,1
6999,6999,1
7000,7000,1
7001,7001,0
7002,7002,2
7003,7003,1
7004,7004,1
7005,7005,2
7006,7006,0
7007,7007,1
7008,7008,2
7009,7009,1
7010,7010,1
7011,7011,2
7012,7012,1
7013,7013,1
7014,7014,1
7015,7015,2
7016,7016,2
7017,7017,1
7018,7018,1
7019,7019,1
7020,7020,2
7021,7021,2
7022,7022,2
7023,7023,2
7024,7024,1
7025,7025,1
7026,7026,2
7027,7027,1
7028,7028,2
7029,7029,2
7030,7030,1
7031,7031,2
7032,7032,1
7033,7033,1
7034,7034,1
7035,7035,2
7036,7036,0
7037,7037,1
7038,7038,2
7039,7039,2
7040,7040,0
7041,7041,0
7042,7042,1
7043,7043,1
7044,7044,1
7045,7045,1
7046,7046,1
7047,7047,2
7048,7048,1
7049,7049,1
7050,7050,2
7051,7051,1
7052,7052,2
7053,7053,2
7054,7054,0
7055,7055,1
7056,7056,1
7057,7057,0
7058,7058,2
7059,7059,1
7060,7060,1
7061,7061,2
7062,7062,1
7063,7063,2
7064,7064,1
7065,7065,1
7066,7066,1
7067,7067,1
7068,7068,2
7069,7069,1
7070,7070,0
7071,7071,1
7072,7072,2
7073,7073,0
7074,7074,0
7075,7075,0
7076,7076,1
7077,7077,1
7078,7078,1
7079,7079,1
7080,7080,2
7081,7081,0
7082,7082,2
7083,7083,2
7084,7084,1
7085,7085,0
7086,7086,2
7087,7087,1
7088,7088,0
7089,7089,0
7090,7090,2
7091,7091,2
7092,7092,2
7093,7093,1
7094,7094,2
7095,7095,1
7096,7096,1
7097,7097,0
7098,7098,2
7099,7099,1
7100,7100,0
7101,7101,0
7102,7102,1
7103,7103,1
7104,7104,1
7105,7105,1
7106,7106,1
7107,7107,1
7108,7108,1
7109,7109,1
7110,7110,2
7111,7111,1
7112,7112,2
7113,7113,1
7114,7114,2
7115,7115,1
7116,7116,2
7117,7117,1
7118,7118,0
7119,7119,0
7120,7120,0
7121,7121,1
7122,7122,1
7123,7123,2
7124,7124,1
7125,7125,1
7126,7126,2
7127,7127,1
7128,7128,0
7129,7129,1
7130,7130,1
7131,7131,1
7132,7132,1
7133,7133,0
7134,7134,0
7135,7135,1
7136,7136,1
7137,7137,0
7138,7138,1
7139,7139,0
7140,7140,1
7141,7141,1
7142,7142,2
7143,7143,1
7144,7144,1
7145,7145,1
7146,7146,1
7147,7147,0
7148,7148,2
7149,7149,2
7150,7150,1
7151,7151,1
7152,7152,1
7153,7153,0
7154,7154,0
7155,7155,2
7156,7156,1
7157,7157,1
7158,7158,0
7159,7159,1
7160,7160,0
7161,7161,2
7162,7162,0
7163,7163,0
7164,7164,1
7165,7165,1
7166,7166,1
7167,7167,1
7168,7168,0
7169,7169,0
7170,7170,1
7171,7171,1
7172,7172,1
7173,7173,0
7174,7174,1
7175,7175,2
7176,7176,0
7177,7177,1
7178,7178,1
7179,7179,1
7180,7180,0
7181,7181,0
7182,7182,1
7183,7183,1
7184,7184,1
7185,7185,1
7186,7186,1
7187,7187,1
7188,7188,1
7189,7189,2
7190,7190,1
7191,7191,1
7192,7192,1
7193,7193,0
7194,7194,1
7195,7195,0
7196,7196,0
7197,7197,2
7198,7198,1
7199,7199,2
7200,7200,0
7201,7201,1
7202,7202,2
7203,7203,1
7204,7204,0
7205,7205,1
7206,7206,2
7207,7207,2
7208,7208,1
7209,7209,0
7210,7210,0
7211,7211,1
7212,7212,1
7213,7213,1
7214,7214,2
7215,7215,2
7216,7216,0
7217,7217,2
7218,7218,2
7219,7219,1
7220,7220,0
7221,7221,0
7222,7222,0
7223,7223,1
7224,7224,1
7225,7225,1
7226,7226,1
7227,7227,1
7228,7228,1
7229,7229,1
7230,7230,2
7231,7231,1
7232,7232,0
7233,7233,1
7234,7234,2
7235,7235,2
7236,7236,0
7237,7237,1
7238,7238,2
7239,7239,2
7240,7240,1
7241,7241,2
7242,7242,1
7243,7243,2
7244,7244,1
7245,7245,2
7246,7246,1
7247,7247,1
7248,7248,2
7249,7249,1
7250,7250,1
7251,7251,1
7252,7252,1
7253,7253,1
7254,7254,1
7255,7255,1
7256,7256,1
7257,7257,1
7258,7258,2
7259,7259,0
7260,7260,1
7261,7261,0
7262,7262,1
7263,7263,1
7264,7264,1
7265,7265,1
7266,7266,2
7267,7267,1
7268,7268,1
7269,7269,2
7270,7270,0
7271,7271,1
7272,7272,0
7273,7273,1
7274,7274,1
7275,7275,1
7276,7276,0
7277,7277,1
7278,7278,2
7279,7279,0
7280,7280,1
7281,7281,1
7282,7282,1
7283,7283,1
7284,7284,2
7285,7285,2
7286,7286,1
7287,7287,1
7288,7288,0
7289,7289,1
7290,7290,1
7291,7291,1
7292,7292,1
7293,7293,1
7294,7294,2
7295,7295,1
7296,7296,1
7297,7297,0
7298,7298,1
7299,7299,1
7300,7300,1
7301,7301,1
7302,7302,1
7303,7303,0
7304,7304,1
7305,7305,1
7306,7306,1
7307,7307,0
7308,7308,2
7309,7309,2
7310,7310,1
7311,7311,1
7312,7312,0
7313,7313,0
7314,7314,1
7315,7315,2
7316,7316,2
7317,7317,2
7318,7318,1
7319,7319,2
7320,7320,2
7321,7321,1
7322,7322,2
7323,7323,1
7324,7324,1
7325,7325,1
7326,7326,0
7327,7327,1
7328,7328,1
7329,7329,1
7330,7330,1
7331,7331,2
7332,7332,2
7333,7333,1
7334,7334,2
7335,7335,1
7336,7336,1
7337,7337,1
7338,7338,0
7339,7339,0
7340,7340,2
7341,7341,0
7342,7342,1
7343,7343,1
7344,7344,2
7345,7345,1
7346,7346,1
7347,7347,1
7348,7348,2
7349,7349,1
7350,7350,1
7351,7351,0
7352,7352,2
7353,7353,1
7354,7354,0
7355,7355,1
7356,7356,1
7357,7357,1
7358,7358,2
7359,7359,2
7360,7360,1
7361,7361,0
7362,7362,1
7363,7363,1
7364,7364,1
7365,7365,0
7366,7366,2
7367,7367,1
7368,7368,1
7369,7369,1
7370,7370,0
7371,7371,0
7372,7372,1
7373,7373,1
7374,7374,2
7375,7375,1
7376,7376,2
7377,7377,0
7378,7378,1
7379,7379,0
7380,7380,1
7381,7381,2
7382,7382,0
7383,7383,0
7384,7384,2
7385,7385,0
7386,7386,1
7387,7387,1
7388,7388,1
7389,7389,1
7390,7390,1
7391,7391,1
7392,7392,0
7393,7393,1
7394,7394,1
7395,7395,2
7396,7396,2
7397,7397,1
7398,7398,2
7399,7399,1
7400,7400,0
7401,7401,0
7402,7402,1
7403,7403,2
7404,7404,1
7405,7405,1
7406,7406,1
7407,7407,1
7408,7408,1
7409,7409,0
7410,7410,0
7411,7411,1
7412,7412,1
7413,7413,1
7414,7414,0
7415,7415,1
7416,7416,1
7417,7417,2
7418,7418,1
7419,7419,1
7420,7420,2
7421,7421,2
7422,7422,0
7423,7423,1
7424,7424,0
7425,7425,1
7426,7426,0
7427,7427,2
7428,7428,1
7429,7429,1
7430,7430,1
7431,7431,2
7432,7432,1
7433,7433,1
7434,7434,0
7435,7435,0
7436,7436,1
7437,7437,1
7438,7438,1
7439,7439,1
7440,7440,0
7441,7441,0
7442,7442,2
7443,7443,0
7444,7444,1
7445,7445,1
7446,7446,2
7447,7447,0
7448,7448,0
7449,7449,1
7450,7450,0
7451,7451,2
7452,7452,1
7453,7453,0
7454,7454,2
7455,7455,0
7456,7456,1
7457,7457,2
7458,7458,1
7459,7459,2
7460,7460,1
7461,7461,1
7462,7462,1
7463,7463,2
7464,7464,0
7465,7465,2
7466,7466,1
7467,7467,1
7468,7468,1
7469,7469,2
7470,7470,1
7471,7471,1
7472,7472,0
7473,7473,1
7474,7474,2
7475,7475,0
7476,7476,1
7477,7477,1
7478,7478,1
7479,7479,0
7480,7480,2
7481,7481,1
7482,7482,1
7483,7483,1
7484,7484,0
7485,7485,1
7486,7486,1
7487,7487,1
7488,7488,2
7489,7489,0
7490,7490,1
7491,7491,1
7492,7492,2
7493,7493,1
7494,7494,1
7495,7495,1
7496,7496,1
7497,7497,0
7498,7498,1
7499,7499,1
7500,7500,1
7501,7501,1
7502,7502,0
7503,7503,1
7504,7504,2
7505,7505,1
7506,7506,0
7507,7507,1
7508,7508,1
7509,7509,1
7510,7510,0
7511,7511,2
7512,7512,2
7513,7513,1
7514,7514,0
7515,7515,0
7516,7516,0
7517,7517,0
7518,7518,2
7519,7519,1
7520,7520,1
7521,7521,1
7522,7522,1
7523,7523,1
7524,7524,1
7525,7525,1
7526,7526,1
7527,7527,1
7528,7528,1
7529,7529,1
7530,7530,2
7531,7531,0
7532,7532,1
7533,7533,1
7534,7534,0
7535,7535,0
7536,7536,0
7537,7537,2
7538,7538,1
7539,7539,0
7540,7540,1
7541,7541,2
7542,7542,1
7543,7543,0
7544,7544,2
7545,7545,1
7546,7546,2
7547,7547,0
7548,7548,1
7549,7549,0
7550,7550,1
7551,7551,2
7552,7552,1
7553,7553,1
7554,7554,1
7555,7555,0
7556,7556,1
7557,7557,1
7558,7558,1
7559,7559,2
7560,7560,1
7561,7561,2
7562,7562,1
7563,7563,0
7564,7564,2
7565,7565,1
7566,7566,1
7567,7567,1
7568,7568,2
7569,7569,2
7570,7570,1
7571,7571,2
7572,7572,1
7573,7573,1
7574,7574,1
7575,7575,2
7576,7576,1
7577,7577,0
7578,7578,1
7579,7579,1
7580,7580,0
7581,7581,2
7582,7582,2
7583,7583,0
7584,7584,2
7585,7585,1
7586,7586,0
7587,7587,2
7588,7588,1
7589,7589,2
7590,7590,1
7591,7591,2
7592,7592,1
7593,7593,1
7594,7594,1
7595,7595,2
7596,7596,1
7597,7597,0
7598,7598,2
7599,7599,1
7600,7600,1
7601,7601,0
7602,7602,0
7603,7603,2
7604,7604,1
7605,7605,0
7606,7606,1
7607,7607,0
7608,7608,1
7609,7609,1
7610,7610,1
7611,7611,1
7612,7612,2
7613,7613,1
7614,7614,1
7615,7615,2
7616,7616,1
7617,7617,0
7618,7618,0
7619,7619,1
7620,7620,2
7621,7621,2
7622,7622,1
7623,7623,0
7624,7624,2
7625,7625,1
7626,7626,1
7627,7627,1
7628,7628,2
7629,7629,2
7630,7630,1
7631,7631,1
7632,7632,1
7633,7633,1
7634,7634,2
7635,7635,2
7636,7636,1
7637,7637,1
7638,7638,1
7639,7639,1
7640,7640,0
7641,7641,1
7642,7642,1
7643,7643,0
7644,7644,1
7645,7645,1
7646,7646,1
7647,7647,1
7648,7648,0
7649,7649,0
7650,7650,2
7651,7651,1
7652,7652,1
7653,7653,1
7654,7654,1
7655,7655,0
7656,7656,1
7657,7657,0
7658,7658,1
7659,7659,1
7660,7660,2
7661,7661,1
7662,7662,2
7663,7663,1
7664,7664,0
7665,7665,1
7666,7666,1
7667,7667,0
7668,7668,0
7669,7669,1
7670,7670,2
7671,7671,1
7672,7672,1
7673,7673,2
7674,7674,2
7675,7675,1
7676,7676,0
7677,7677,2
7678,7678,0
7679,7679,2
7680,7680,2
7681,7681,2
7682,7682,1
7683,7683,2
7684,7684,0
7685,7685,1
7686,7686,1
7687,7687,1
7688,7688,1
7689,7689,2
7690,7690,1
7691,7691,1
7692,7692,2
7693,7693,1
7694,7694,0
7695,7695,0
7696,7696,1
7697,7697,1
7698,7698,1
7699,7699,0
7700,7700,0
7701,7701,1
7702,7702,1
7703,7703,2
7704,7704,1
7705,7705,1
7706,7706,1
7707,7707,1
7708,7708,2
7709,7709,2
7710,7710,0
7711,7711,2
7712,7712,1
7713,7713,1
7714,7714,0
7715,7715,1
7716,7716,1
7717,7717,0
7718,7718,1
7719,7719,1
7720,7720,1
7721,7721,1
7722,7722,0
7723,7723,1
7724,7724,1
7725,7725,1
7726,7726,2
7727,7727,1
7728,7728,2
7729,7729,0
7730,7730,2
7731,7731,1
7732,7732,0
7733,7733,0
7734,7734,1
7735,7735,1
7736,7736,2
7737,7737,2
7738,7738,1
7739,7739,1
7740,7740,0
7741,7741,1
7742,7742,1
7743,7743,0
7744,7744,0
7745,7745,0
7746,7746,0
7747,7747,0
7748,7748,0
7749,7749,0
7750,7750,0
7751,7751,1
7752,7752,1
7753,7753,1
7754,7754,2
7755,7755,2
7756,7756,1
7757,7757,2
7758,7758,1
7759,7759,1
7760,7760,1
7761,7761,1
7762,7762,1
7763,7763,0
7764,7764,1
7765,7765,0
7766,7766,1
7767,7767,2
7768,7768,0
7769,7769,1
7770,7770,2
7771,7771,1
7772,7772,1
7773,7773,2
7774,7774,0
7775,7775,0
7776,7776,1
7777,7777,0
7778,7778,2
7779,7779,1
7780,7780,2
7781,7781,0
7782,7782,1
7783,7783,0
7784,7784,0
7785,7785,1
7786,7786,1
7787,7787,0
7788,7788,1
7789,7789,1
7790,7790,0
7791,7791,0
7792,7792,1
7793,7793,1
7794,7794,2
7795,7795,2
7796,7796,0
7797,7797,1
7798,7798,2
7799,7799,0
7800,7800,0
7801,7801,1
7802,7802,1
7803,7803,1
7804,7804,2
7805,7805,0
7806,7806,1
7807,7807,1
7808,7808,1
7809,7809,0
7810,7810,1
7811,7811,1
7812,7812,2
7813,7813,1
7814,7814,0
7815,7815,2
7816,7816,2
7817,7817,1
7818,7818,1
7819,7819,2
7820,7820,0
7821,7821,2
7822,7822,2
7823,7823,1
7824,7824,2
7825,7825,1
7826,7826,1
7827,7827,1
7828,7828,0
7829,7829,1
7830,7830,1
7831,7831,2
7832,7832,1
7833,7833,1
7834,7834,0
7835,7835,2
7836,7836,2
7837,7837,1
7838,7838,1
7839,7839,1
7840,7840,1
7841,7841,1
7842,7842,2
7843,7843,1
7844,7844,1
7845,7845,1
7846,7846,1
7847,7847,1
7848,7848,2
7849,7849,2
7850,7850,1
7851,7851,0
7852,7852,0
7853,7853,1
7854,7854,1
7855,7855,1
7856,7856,1
7857,7857,2
7858,7858,2
7859,7859,1
7860,7860,1
7861,7861,1
7862,7862,0
7863,7863,0
7864,7864,1
7865,7865,0
7866,7866,0
7867,7867,2
7868,7868,1
7869,7869,2
7870,7870,0
7871,7871,1
7872,7872,0
7873,7873,2
7874,7874,1
7875,7875,1
7876,7876,1
7877,7877,1
7878,7878,0
7879,7879,0
7880,7880,1
7881,7881,2
7882,7882,1
7883,7883,0
7884,7884,2
7885,7885,1
7886,7886,2
7887,7887,1
7888,7888,1
7889,7889,1
7890,7890,1
7891,7891,1
7892,7892,1
7893,7893,1
7894,7894,0
7895,7895,1
7896,7896,0
7897,7897,0
7898,7898,0
7899,7899,0
7900,7900,2
7901,7901,2
7902,7902,1
7903,7903,0
7904,7904,2
7905,7905,1
7906,7906,1
7907,7907,0
7908,7908,1
7909,7909,1
7910,7910,2
7911,7911,0
7912,7912,0
7913,7913,1
7914,7914,1
7915,7915,1
7916,7916,1
7917,7917,1
7918,7918,1
7919,7919,0
7920,7920,2
7921,7921,1
7922,7922,1
7923,7923,0
7924,7924,2
7925,7925,0
7926,7926,1
7927,7927,1
7928,7928,1
7929,7929,0
7930,7930,0
7931,7931,1
7932,7932,1
7933,7933,1
7934,7934,1
7935,7935,0
7936,7936,2
7937,7937,1
7938,7938,0
7939,7939,0
7940,7940,1
7941,7941,1
7942,7942,1
7943,7943,1
7944,7944,2
7945,7945,1
7946,7946,2
7947,7947,1
7948,7948,1
7949,7949,2
7950,7950,2
7951,7951,1
7952,7952,2
7953,7953,1
7954,7954,1
7955,7955,2
7956,7956,1
7957,7957,1
7958,7958,1
7959,7959,1
7960,7960,1
7961,7961,0
7962,7962,1
7963,7963,0
7964,7964,1
7965,7965,1
7966,7966,2
7967,7967,1
7968,7968,2
7969,7969,1
7970,7970,1
7971,7971,1
7972,7972,2
7973,7973,1
7974,7974,0
7975,7975,1
7976,7976,2
7977,7977,1
7978,7978,1
7979,7979,2
7980,7980,2
7981,7981,1
7982,7982,1
7983,7983,0
7984,7984,1
7985,7985,2
7986,7986,2
7987,7987,1
7988,7988,1
7989,7989,1
7990,7990,1
7991,7991,1
7992,7992,1
7993,7993,1
7994,7994,1
7995,7995,1
7996,7996,0
7997,7997,1
7998,7998,2
7999,7999,1
8000,8000,2
8001,8001,1
8002,8002,1
8003,8003,1
8004,8004,0
8005,8005,2
8006,8006,0
8007,8007,2
8008,8008,1
8009,8009,2
8010,8010,1
8011,8011,1
8012,8012,1
8013,8013,1
8014,8014,0
8015,8015,1
8016,8016,1
8017,8017,1
8018,8018,1
8019,8019,1
8020,8020,1
8021,8021,1
8022,8022,1
8023,8023,0
8024,8024,0
8025,8025,1
8026,8026,2
8027,8027,1
8028,8028,0
8029,8029,2
8030,8030,1
8031,8031,1
8032,8032,1
8033,8033,1
8034,8034,1
8035,8035,1
8036,8036,1
8037,8037,0
8038,8038,2
8039,8039,1
8040,8040,2
8041,8041,1
8042,8042,2
8043,8043,2
8044,8044,1
8045,8045,1
8046,8046,1
8047,8047,1
8048,8048,1
8049,8049,1
8050,8050,0
8051,8051,2
8052,8052,1
8053,8053,0
8054,8054,0
8055,8055,2
8056,8056,0
8057,8057,1
8058,8058,1
8059,8059,1
8060,8060,2
8061,8061,0
8062,8062,1
8063,8063,2
8064,8064,1
8065,8065,0
8066,8066,2
8067,8067,1
8068,8068,1
8069,8069,1
8070,8070,1
8071,8071,1
8072,8072,1
8073,8073,0
8074,8074,2
8075,8075,1
8076,8076,1
8077,8077,2
8078,8078,0
8079,8079,1
8080,8080,1
8081,8081,2
8082,8082,1
8083,8083,1
8084,8084,1
8085,8085,1
8086,8086,1
8087,8087,2
8088,8088,2
8089,8089,1
8090,8090,1
8091,8091,2
8092,8092,1
8093,8093,1
8094,8094,1
8095,8095,2
8096,8096,1
8097,8097,2
8098,8098,2
8099,8099,0
8100,8100,1
8101,8101,1
8102,8102,1
8103,8103,2
8104,8104,1
8105,8105,0
8106,8106,0
8107,8107,2
8108,8108,1
8109,8109,1
8110,8110,0
8111,8111,1
8112,8112,1
8113,8113,2
8114,8114,1
8115,8115,1
8116,8116,1
8117,8117,1
8118,8118,1
8119,8119,1
8120,8120,0
8121,8121,1
8122,8122,2
8123,8123,1
8124,8124,1
8125,8125,1
8126,8126,1
8127,8127,0
8128,8128,1
8129,8129,0
8130,8130,1
8131,8131,0
8132,8132,1
8133,8133,1
8134,8134,1
8135,8135,1
8136,8136,1
8137,8137,2
8138,8138,1
8139,8139,1
8140,8140,2
8141,8141,1
8142,8142,1
8143,8143,1
8144,8144,2
8145,8145,0
8146,8146,0
8147,8147,1
8148,8148,1
8149,8149,1
8150,8150,1
8151,8151,1
8152,8152,1
8153,8153,1
8154,8154,1
8155,8155,1
8156,8156,0
8157,8157,1
8158,8158,1
8159,8159,0
8160,8160,2
8161,8161,1
8162,8162,0
8163,8163,1
8164,8164,0
8165,8165,2
8166,8166,2
8167,8167,1
8168,8168,1
8169,8169,0
8170,8170,0
8171,8171,1
8172,8172,0
8173,8173,2
8174,8174,1
8175,8175,1
8176,8176,0
8177,8177,1
8178,8178,1
8179,8179,1
8180,8180,1
8181,8181,1
8182,8182,0
8183,8183,1
8184,8184,1
8185,8185,1
8186,8186,1
8187,8187,1
8188,8188,1
8189,8189,2
8190,8190,2
8191,8191,1
8192,8192,0
8193,8193,1
8194,8194,1
8195,8195,1
8196,8196,0
8197,8197,1
8198,8198,1
8199,8199,2
8200,8200,0
8201,8201,1
8202,8202,0
8203,8203,2
8204,8204,1
8205,8205,2
8206,8206,1
8207,8207,1
8208,8208,1
8209,8209,1
8210,8210,2
8211,8211,2
8212,8212,1
8213,8213,1
8214,8214,1
8215,8215,1
8216,8216,1
8217,8217,0
8218,8218,1
8219,8219,0
8220,8220,1
8221,8221,1
8222,8222,0
